  \Ve then apply each of the two component methods mentioned aboveÂ­ context words and collocations	Method_Citation
Table 1 shows the performance of the baseline method for 18 confusion sets	Results_Citation
The work reported here was applied not to accent restoration, but to a related lexical disamÂ­ biguation task: context-sensitive spelling correction	Aim_Citation
The work reported here was applied not to accent restoration, but to a related lexical disamÂ­ biguation task: context-sensitive spelling correction	Results_Citation
  The performance figures given below are based on training each method on the 1-million-word Brown corpus [Kucera	Aim_Citation
  The performance figures given below are based on training each method on the 1-million-word Brown corpus [Kucera	Results_Citation
The performance figures given below are based on training each method on the 1-million-word Brown corpus [Kucera	Results_Citation
  and Francis, 1967] and testing it on a 3/4-million-word corpus of Wall Street Journal text [Marcus et al	Results_Citation
, 1993]	Results_Citation
A method is presented for doing this, based on Bayesian classifiers	Method_Citation
Thus if C = {deserÂ·t, desserÂ·t}, then when the spelling-correction program sees an occurrence of either desert or dessert in the target document, it takes it to be ambiguous between desert and dessert, and tries to infer from the context which of the two it should be	Method_Citation
A method is presented for doing this, based on Bayesian classifiers	Method_Citation
  The idea is to discriminate among the words Wi in the confusion set by identifying the collocations that tend to occur around each w;	Method_Citation
  An ambiguous target word is then classified by finding all collocations that match its context	Method_Citation
A method for doing this, based on Bayesian classifiers, was presented	Method_Citation
A method for doing this, based on Bayesian classifiers, was presented	Results_Citation
  It was applied to the task of context-sensitive spelling correction, and was found to outperform the component methods as well as decision lists	Method_Citation
  It was applied to the task of context-sensitive spelling correction, and was found to outperform the component methods as well as decision lists	Results_Citation
Trigrams are at their worst when the words in the confusion set have the same part of speech	Results_Citation
  In such cases, the Bayesian hybrid method is clearly better	Results_Citation
\Ve try two ways of combining these components: decision lists, and Bayesian classifiers	Method_Citation
A method is presented for doing this, based on Bayesian classifiers	Method_Citation
The work reported here was applied not to accent restoration, but to a related lexical disamÂ­ biguation task: context-sensitive spelling correction	Aim_Citation
\Ve then apply each of the two component methods mentioned aboveÂ­ context words and collocations	Method_Citation
A method is presented for doing this, based on Bayesian classifiers	Method_Citation
A method is presented for doing this, based on Bayesian classifiers	Aim_Citation
  The work reported here was applied not to accent restoration, but to a related lexical disamÂ­ biguation task: context-sensitive spelling correction	Method_Citation
  The work reported here was applied not to accent restoration, but to a related lexical disamÂ­ biguation task: context-sensitive spelling correction	Aim_Citation
This paper takes Yarowsky&apos;s method as a starting point, and hypothesizes that further improvements can be obtained by taking into account not only the single strongest piece of evidence, but all the available evidence	Hypothesis_Citation
A method is presented for doing this, based on Bayesian classifiers	Method_Citation
The work reported here was applied not to accent restoration, but to a related lexical disamÂ­ biguation task: context-sensitive spelling correction	Aim_Citation
The work reported here was applied not to accent restoration, but to a related lexical disamÂ­ biguation task: context-sensitive spelling correction	Method_Citation
  \Ve try two ways of combining these components: decision lists, and Bayesian classifiers	Aim_Citation
  \Ve try two ways of combining these components: decision lists, and Bayesian classifiers	Method_Citation
The second tests for collocations - patterns of words and part-of-speech tags around the target word	Method_Citation
The second tests for collocations - patterns of words and part-of-speech tags around the target word	Aim_Citation
  The work reported here was applied not to accent restoration, but to a related lexical disamÂ­ biguation task: context-sensitive spelling correction	Method_Citation
  The work reported here was applied not to accent restoration, but to a related lexical disamÂ­ biguation task: context-sensitive spelling correction	Aim_Citation
The work reported here was applied not to accent restoration, but to a related lexical disamÂ­ biguation task: context-sensitive spelling correction	Aim_Citation
The work reported here was applied not to accent restoration, but to a related lexical disamÂ­ biguation task: context-sensitive spelling correction	Results_Citation
  The performance figures given below are based on training each method on the 1-million-word Brown corpus [Kucera	Aim_Citation
  The performance figures given below are based on training each method on the 1-million-word Brown corpus [Kucera	Results_Citation
The work reported here was applied not to accent restoration, but to a related lexical disamÂ­ biguation task: context-sensitive spelling correction	Aim_Citation
Yarowsky [1994] used the following metric to calculate the strength of a feature f: reliability(!)	Method_Citation
\Ve treat context-sensitive spelling correction as a task of word disambiguation	Aim_Citation
The work reported here was applied not to accent restoration, but to a related lexical disamÂ­ biguation task: context-sensitive spelling correction	Aim_Citation
The work reported here was applied not to accent restoration, but to a related lexical disamÂ­ biguation task: context-sensitive spelling correction	Aim_Citation
The work reported here was applied not to accent restoration, but to a related lexical disamÂ­ biguation task: context-sensitive spelling correction	Method_Citation
  \Ve try two ways of combining these components: decision lists, and Bayesian classifiers	Aim_Citation
  \Ve try two ways of combining these components: decision lists, and Bayesian classifiers	Method_Citation
The work reported here was applied not to accent restoration, but to a related lexical disamÂ­ biguation task: context-sensitive spelling correction	Aim_Citation
The work reported here was applied not to accent restoration, but to a related lexical disamÂ­ biguation task: context-sensitive spelling correction	Method_Citation
  \Ve try two ways of combining these components: decision lists, and Bayesian classifiers	Aim_Citation
  \Ve try two ways of combining these components: decision lists, and Bayesian classifiers	Method_Citation
The work reported here was applied not to accent restoration, but to a related lexical disamÂ­ biguation task: context-sensitive spelling correction	Aim_Citation
The focus of our work is on the use of contextual role knowledge for coreference resolution	Aim_Citation
We have developed a coreference resolver called BABAR that uses contextual role knowledge to make coreference decisions	Method_Citation
  BABAR employs information extraction techniques to represent and learn role relationships	Method_Citation
  We evaluated BABAR on two domains: terrorism and natural disasters	Method_Citation
Our representation of contextual roles is based on information extraction patterns that are converted into simple caseframes	Method_Citation
We have developed a coreference resolver called BABAR that uses contextual role knowledge to make coreference decisions	Method_Citation
  BABAR employs information extraction techniques to represent and learn role relationships	Method_Citation
  Each pattern represents the role that a noun phrase plays in the surrounding context	Method_Citation
Unsupervised Learning of Contextual Role Knowledge for Coreference Resolution	Method_Citation
Unsupervised Learning of Contextual Role Knowledge for Coreference Resolution	Aim_Citation
Finally, a DempsterShafer probabilistic model evaluates the evidence provided by the knowledge sources for all candidate antecedents and makes the final resolution decision	Method_Citation
Unsupervised Learning of Contextual Role Knowledge for Coreference Resolution  We generate these caseframes automatically by running AutoSlog over the training corpus exhaustively so that it literally generates a pattern to extract every noun phrase in the corpus	Aim_Citation
Unsupervised Learning of Contextual Role Knowledge for Coreference Resolution  We generate these caseframes automatically by running AutoSlog over the training corpus exhaustively so that it literally generates a pattern to extract every noun phrase in the corpus	Method_Citation
Using this heuristic, BABAR identifies existential definite NPs in the training corpus using our previous learning algorithm (Bean and Riloff, 1999) and resolves all occurrences of the same existential NP with each another	Method_Citation
1 2	Method_Citation
1	Method_Citation
2 Syntactic Seeding BABAR also uses syntactic heuristics to identify anaphors and antecedents that can be easily resolved	Method_Citation
  Ex: Mr	Method_Citation
 Bush disclosed the policy by reading it	Method_Citation
BABAR uses information extraction patterns to identify contextual roles and creates four contextual role knowledge sources using unsupervised learning	Method_Citation
We present a coreference resolver called BABAR that uses contextual role knowledge to evaluate possible antecedents for an anaphor	Aim_Citation
We present a coreference resolver called BABAR that uses contextual role knowledge to evaluate possible antecedents for an anaphor	Method_Citation
   The focus of our work is on the use of contextual role knowledge for coreference resolution	Aim_Citation
   The focus of our work is on the use of contextual role knowledge for coreference resolution	Method_Citation
  Next, we describe four contextual role knowledge sources that are created from the training examples and the caseframes	Aim_Citation
  Next, we describe four contextual role knowledge sources that are created from the training examples and the caseframes	Method_Citation
  We applied the AutoSlog system (Riloff, 1996) to our unannotated training texts to generate a set of extraction patterns for each domain	Aim_Citation
  We applied the AutoSlog system (Riloff, 1996) to our unannotated training texts to generate a set of extraction patterns for each domain	Method_Citation
  Each extraction pattern represents a linguistic expression and a syntactic position indicating where a role filler can be found	Aim_Citation
  Each extraction pattern represents a linguistic expression and a syntactic position indicating where a role filler can be found	Method_Citation
  One knowledge source, called WordSemCFSem, is analogous to CFLex: it checks whether the anaphor and candidate antecedent are substitutable for one another, but based on their semantic classes instead of the words themselves	Aim_Citation
  One knowledge source, called WordSemCFSem, is analogous to CFLex: it checks whether the anaphor and candidate antecedent are substitutable for one another, but based on their semantic classes instead of the words themselves	Method_Citation
A contextual role represents the role that a noun phrase plays in an event or relationship	Implication_Citation
Our representation of contextual roles is based on information extraction patterns that are converted into simple caseframes	Method_Citation
2	Method_Citation
2	Method_Citation
2 The Caseframe Network The first type of contextual role knowledge that BABAR learns is the Caseframe Network (CFNet), which identifies caseframes that co-occur in anaphor/antecedent resolutions	Method_Citation
Our representation of contextual roles is based on information extraction patterns that are converted into simple caseframes	Method_Citation
The focus of our work is on the use of contextual role knowledge for coreference resolution	Aim_Citation
Finally, a DempsterShafer probabilistic model evaluates the evidence provided by the knowledge sources for all candidate antecedents and makes the final resolution decision	Method_Citation
BABAR uses information extraction patterns to identify contextual roles and creates four contextual role knowledge sources using unsupervised learning	Method_Citation
Our representation of contextual roles is based on information extraction patterns that are converted into simple caseframes	Method_Citation
Unsupervised Learning of Contextual Role Knowledge for Coreference Resolution  These knowledge sources determine whether the contexts surrounding an anaphor and antecedent are compatible	Method_Citation
  We evaluated BABAR on two domains: terrorism and natural disasters	Method_Citation
BABAR uses information extraction patterns to identify contextual roles and creates four contextual role knowledge sources using unsupervised learning	Method_Citation
BABAR uses information extraction patterns to identify contextual roles and creates four contextual role knowledge sources using unsupervised learning	Method_Citation
  These knowledge sources determine whether the contexts surrounding an anaphor and antecedent are compatible	Method_Citation
The focus of our work is on the use of contextual role knowledge for coreference resolution	Aim_Citation
For each candidate antecedent, BABAR identifies the caseframe that would extract the candidate, pairs it with the anaphorâ€™s caseframe, and consults the CF Network to see if this pair of caseframes has co-occurred in previous resolutions	Method_Citation
For each candidate antecedent, BABAR identifies the caseframe that would extract the candidate, pairs it with the anaphorâ€™s caseframe, and consults the CF Network to see if this pair of caseframes has co-occurred in previous resolutions	Implication_Citation
  If so, the CF Network reports that the anaphor and candidate may be coreferent	Method_Citation
  If so, the CF Network reports that the anaphor and candidate may be coreferent	Implication_Citation
The focus of our work is on the use of contextual role knowledge for coreference resolution	Aim_Citation
Table 1: Syntactic Seeding Heuristics BABARâ€™s reliable case resolution heuristics produced a substantial set of anaphor/antecedent resolutions that will be the training data used to learn contextual role knowledge	Method_Citation
Table 1: Syntactic Seeding Heuristics BABARâ€™s reliable case resolution heuristics produced a substantial set of anaphor/antecedent resolutions that will be the training data used to learn contextual role knowledge	Results_Citation
  The confidence level is then used as the belief value for the knowledge source	Method_Citation
  The confidence level is then used as the belief value for the knowledge source	Results_Citation
  Second, BABAR performs reliable case resolution to identify anaphora that can be easily resolved using the lexical and syntactic heuristics described in Section 2	Method_Citation
  Second, BABAR performs reliable case resolution to identify anaphora that can be easily resolved using the lexical and syntactic heuristics described in Section 2	Results_Citation
1	Method_Citation
1	Results_Citation
  The F- measure score increased for both domains, reflecting a substantial increase in recall with a small decrease in precision	Method_Citation
  The F- measure score increased for both domains, reflecting a substantial increase in recall with a small decrease in precision	Results_Citation
  The contextual role knowledge had the greatest impact on pronouns: +13% recall for terrorism and +15% recall for disasters, with a +1% precision gain in terrorism and a small precision drop of -3% in disasters	Method_Citation
  The contextual role knowledge had the greatest impact on pronouns: +13% recall for terrorism and +15% recall for disasters, with a +1% precision gain in terrorism and a small precision drop of -3% in disasters	Results_Citation
Global features are extracted from other occurrences of the same token in the whole document	Method_Citation
In this paper, we show that the maximum entropy framework is able to make use of global information directly, and achieves performance that is comparable to the best previous machine learning-based NERs on MUC6 and MUC7 test data	Results_Citation
In this paper, we show that the maximum entropy framework is able to make use of global information directly, and achieves performance that is comparable to the best previous machine learning-based NERs on MUC6 and MUC7 test data	Results_Citation
We have shown that the maximum entropy framework is able to use global information directly	Results_Citation
In the maximum entropy framework, there is no such constraint	Method_Citation
  Multiple features can be used for the same token	Method_Citation
Case and Zone of and : Similarly, if (or ) is initCaps, a feature (initCaps, zone) (or (initCaps, zone) ) is set to 1, etc	Method_Citation
 Token Information: This group consists of 10 features based on the string , as listed in Table 1	Method_Citation
A named entity recognizer (NER) is useful in many NLP applications such as information extraction, question answering, etc	Implication_Citation
 On its own, a NER can also provide users who are looking for person or organization names with quick information	Implication_Citation
We propose maximizing , where is the sequence of named- entity tags assigned to the words in the sentence , and is the information that can be extracted from the whole document containing 	Method_Citation
 Our system is built on a maximum entropy classifier	Method_Citation
Such constraints are derived from training data, expressing some relationship between features and outcome	Method_Citation
It differs from previous machine learning-based NERs in that it uses information from the whole document to classify each word, with just one classifier	Method_Citation
  Previous work that involves the gathering of information from the whole document often uses a secondary classifier, which corrects the mistakes of a primary sentence- based classifier	Method_Citation
We propose maximizing , where is the sequence of named- entity tags assigned to the words in the sentence , and is the information that can be extracted from the whole document containing 	Method_Citation
 Our system is built on a maximum entropy classifier	Method_Citation
Global features are extracted from other occurrences of the same token in the whole document	Method_Citation
Global features are extracted from other occurrences of the same token in the whole document	Method_Citation
We propose maximizing , where is the sequence of named- entity tags assigned to the words in the sentence , and is the information that can be extracted from the whole document containing 	Method_Citation
 Our system is built on a maximum entropy classifier	Method_Citation
In this paper, we show that the maximum entropy framework is able to make use of global information directly, and achieves performance that is comparable to the best previous machine learning-based NERs on MUC6 and MUC7 test data	Results_Citation
For all lists except locations, the lists are processed into a list of tokens (unigrams)	Method_Citation
  Location list is processed into a list of unigrams and bigrams (e	Method_Citation
g	Method_Citation
, New York)	Method_Citation
  For locations, tokens are matched against unigrams, and sequences of two consecutive tokens are matched against bigrams	Method_Citation
The features we used can be divided into 2 classes: local and global	Method_Citation
  Local features are features that are based on neighboring tokens, as well as the token itself	Method_Citation
  Global features are extracted from other occurrences of the same token in the whole document	Method_Citation
Case and Zone of and : Similarly, if (or ) is initCaps, a feature (initCaps, zone) (or (initCaps, zone) ) is set to 1, etc	Method_Citation
 Token Information: This group consists of 10 features based on the string , as listed in Table 1	Method_Citation
The features we used can be divided into 2 classes: local and global	Method_Citation
  Local features are features that are based on neighboring tokens, as well as the token itself	Method_Citation
  Global features are extracted from other occurrences of the same token in the whole document	Method_Citation
The global feature groups are: InitCaps of Other Occurrences (ICOC): There are 2 features in this group, checking for whether the first occurrence of the same word in an unambiguous position (non first-words in the TXT or TEXT zones) in the same document is initCaps or not-initCaps	Method_Citation
  For a word whose initCaps might be due to its position rather than its meaning (in headlines, first word of a sentence, etc), the case information of other occurrences might be more accurate than its own	Method_Citation
We will refer to our system as MENERGI (Maximum Entropy Named Entity Recognizer using Global Information)	Method_Citation
Global features are extracted from other occurrences of the same token in the whole document	Method_Citation
In this paper, we show that the maximum entropy framework is able to make use of global information directly, and achieves performance that is comparable to the best previous machine learning-based NERs on MUC6 and MUC7 test data	Results_Citation
Global features are extracted from other occurrences of the same token in the whole document	Method_Citation
In this paper, we show that the maximum entropy framework is able to make use of global information directly, and achieves performance that is comparable to the best previous machine learning-based NERs on MUC6 and MUC7 test data	Results_Citation
In this paper, we show that the maximum entropy framework is able to make use of global information directly, and achieves performance that is comparable to the best previous machine learning-based NERs on MUC6 and MUC7 test data	Results_Citation
We have shown that the maximum entropy framework is able to use global information directly	Results_Citation
In the maximum entropy framework, there is no such constraint	Method_Citation
  Multiple features can be used for the same token	Method_Citation
Case and Zone of and : Similarly, if (or ) is initCaps, a feature (initCaps, zone) (or (initCaps, zone) ) is set to 1, etc	Method_Citation
 Token Information: This group consists of 10 features based on the string , as listed in Table 1	Method_Citation
A named entity recognizer (NER) is useful in many NLP applications such as information extraction, question answering, etc	Implication_Citation
 On its own, a NER can also provide users who are looking for person or organization names with quick information	Implication_Citation
We propose maximizing , where is the sequence of named- entity tags assigned to the words in the sentence , and is the information that can be extracted from the whole document containing 	Method_Citation
 Our system is built on a maximum entropy classifier	Method_Citation
Such constraints are derived from training data, expressing some relationship between features and outcome	Method_Citation
It differs from previous machine learning-based NERs in that it uses information from the whole document to classify each word, with just one classifier	Method_Citation
  Previous work that involves the gathering of information from the whole document often uses a secondary classifier, which corrects the mistakes of a primary sentence- based classifier	Method_Citation
We propose maximizing , where is the sequence of named- entity tags assigned to the words in the sentence , and is the information that can be extracted from the whole document containing 	Method_Citation
 Our system is built on a maximum entropy classifier	Method_Citation
Global features are extracted from other occurrences of the same token in the whole document	Method_Citation
Global features are extracted from other occurrences of the same token in the whole document	Method_Citation
We propose maximizing , where is the sequence of named- entity tags assigned to the words in the sentence , and is the information that can be extracted from the whole document containing 	Method_Citation
 Our system is built on a maximum entropy classifier	Method_Citation
In this paper, we show that the maximum entropy framework is able to make use of global information directly, and achieves performance that is comparable to the best previous machine learning-based NERs on MUC6 and MUC7 test data	Results_Citation
For all lists except locations, the lists are processed into a list of tokens (unigrams)	Method_Citation
  Location list is processed into a list of unigrams and bigrams (e	Method_Citation
g	Method_Citation
, New York)	Method_Citation
  For locations, tokens are matched against unigrams, and sequences of two consecutive tokens are matched against bigrams	Method_Citation
The features we used can be divided into 2 classes: local and global	Method_Citation
  Local features are features that are based on neighboring tokens, as well as the token itself	Method_Citation
  Global features are extracted from other occurrences of the same token in the whole document	Method_Citation
Case and Zone of and : Similarly, if (or ) is initCaps, a feature (initCaps, zone) (or (initCaps, zone) ) is set to 1, etc	Method_Citation
 Token Information: This group consists of 10 features based on the string , as listed in Table 1	Method_Citation
The features we used can be divided into 2 classes: local and global	Method_Citation
  Local features are features that are based on neighboring tokens, as well as the token itself	Method_Citation
  Global features are extracted from other occurrences of the same token in the whole document	Method_Citation
The global feature groups are: InitCaps of Other Occurrences (ICOC): There are 2 features in this group, checking for whether the first occurrence of the same word in an unambiguous position (non first-words in the TXT or TEXT zones) in the same document is initCaps or not-initCaps	Method_Citation
  For a word whose initCaps might be due to its position rather than its meaning (in headlines, first word of a sentence, etc), the case information of other occurrences might be more accurate than its own	Method_Citation
We will refer to our system as MENERGI (Maximum Entropy Named Entity Recognizer using Global Information)	Method_Citation
Global features are extracted from other occurrences of the same token in the whole document	Method_Citation
In this paper, we show that the maximum entropy framework is able to make use of global information directly, and achieves performance that is comparable to the best previous machine learning-based NERs on MUC6 and MUC7 test data	Results_Citation
Three BiTAM models are proposed to capture topic sharing at different levels of linguistic granularity (i	Method_Citation
e	Method_Citation
, at the sentence or word levels)	Method_Citation
  In this paper, we propose a probabilistic admixture model to capture latent topics underlying the context of document- pairs	Method_Citation
In this paper, we propose a probabilistic admixture model to capture latent topics underlying the context of document- pairs	Method_Citation
Under this formalism, the parallel sentence-pairs within a document-pair are assumed to constitute a mixture of hidden topics; each word-pair follows a topic-specific bilingual translation model	Hypothesis_Citation
Under this formalism, the parallel sentence-pairs within a document-pair are assumed to constitute a mixture of hidden topics; each word-pair follows a topic-specific bilingual translation model	Method_Citation
  In this paper, we propose a probabilistic admixture model to capture latent topics underlying the context of document- pairs	Hypothesis_Citation
  In this paper, we propose a probabilistic admixture model to capture latent topics underlying the context of document- pairs	Method_Citation
In this paper, we propose a probabilistic admixture model to capture latent topics underlying the context of document- pairs	Method_Citation
In this paper, we propose a probabilistic admixture model to capture latent topics underlying the context of document- pairs	Hypothesis_Citation
  We propose a new statistical formalism: Bilingual Topic AdMixture model, or BiTAM, to facilitate topic-based word alignment in SMT	Method_Citation
  We propose a new statistical formalism: Bilingual Topic AdMixture model, or BiTAM, to facilitate topic-based word alignment in SMT	Hypothesis_Citation
Topic-specific translation lexicons are learned by a 3-topic BiTAM1	Results_Citation
Two word-alignment retrieval schemes are designed for BiTAMs: the uni-direction alignment (UDA) and the bi-direction alignment (BDA)	Method_Citation
Two word-alignment retrieval schemes are designed for BiTAMs: the uni-direction alignment (UDA) and the bi-direction alignment (BDA)	Results_Citation
  Inter takes the intersection of the two directions and generates high-precision alignments;	Method_Citation
  Inter takes the intersection of the two directions and generates high-precision alignments;	Results_Citation
The translation lexicons Bf,e,k have a potential size of V 2K , assuming the vocabulary sizes for both languages are V 	Implication_Citation
The translation lexicons Bf,e,k have a potential size of V 2K , assuming the vocabulary sizes for both languages are V 	Method_Citation
 The data sparsity (i	Implication_Citation
 The data sparsity (i	Method_Citation
e	Implication_Citation
e	Method_Citation
, lack of large volume of document-pairs) poses a more serious problem in estimating Bf,e,k than the monolingual case, for instance, in (Blei et al	Implication_Citation
, lack of large volume of document-pairs) poses a more serious problem in estimating Bf,e,k than the monolingual case, for instance, in (Blei et al	Method_Citation
, 2003)	Implication_Citation
, 2003)	Method_Citation
  To reduce the data sparsity problem, we introduce two remedies in our models	Implication_Citation
  To reduce the data sparsity problem, we introduce two remedies in our models	Method_Citation
  First: Laplace smoothing	Implication_Citation
  First: Laplace smoothing	Method_Citation
Under this formalism, the parallel sentence-pairs within a document-pair are assumed to constitute a mixture of hidden topics; each word-pair follows a topic-specific bilingual translation model	Hypothesis_Citation
Under this formalism, the parallel sentence-pairs within a document-pair are assumed to constitute a mixture of hidden topics; each word-pair follows a topic-specific bilingual translation model	Method_Citation
  Three BiTAM models are proposed to capture topic sharing at different levels of linguistic granularity (i	Hypothesis_Citation
  Three BiTAM models are proposed to capture topic sharing at different levels of linguistic granularity (i	Method_Citation
e	Hypothesis_Citation
e	Method_Citation
, at the sentence or word levels)	Hypothesis_Citation
, at the sentence or word levels)	Method_Citation
  We propose a new statistical formalism: Bilingual Topic AdMixture model, or BiTAM, to facilitate topic-based word alignment in SMT	Hypothesis_Citation
  We propose a new statistical formalism: Bilingual Topic AdMixture model, or BiTAM, to facilitate topic-based word alignment in SMT	Method_Citation
Our preliminary experiments show that the proposed models improve word alignment accuracy, and lead to better translation quality	Implication_Citation
  Beyond the sentence-level, corpus- level word-correlation and contextual-level topical information may help to disambiguate translation candidates and word-alignment choices	Implication_Citation
Beyond the sentence-level, corpus- level word-correlation and contextual-level topical information may help to disambiguate translation candidates and word-alignment choices	eanj , Bzn ).</S>
Beyond the sentence-level, corpus- level word-correlation and contextual-level topical information may help to disambiguate translation candidates and word-alignment choices	Implication_Citation
  For example, the word shot in â€œIt was a nice shot	Implication_Citation
â€ should be translated differently depending on the context of the sentence: a goal in the context of sports, or a photo within the context of sightseeing	Implication_Citation
We propose a new statistical formalism: Bilingual Topic AdMixture model, or BiTAM, to facilitate topic-based word alignment in SMT	Hypothesis_Citation
We propose a new statistical formalism: Bilingual Topic AdMixture model, or BiTAM, to facilitate topic-based word alignment in SMT	Aim_Citation
Previous works on topical translation models concern mainly explicit logical representations of semantics for machine translation	Hypothesis_Citation
Previous works on topical translation models concern mainly explicit logical representations of semantics for machine translation	Aim_Citation
  We propose a new statistical formalism: Bilingual Topic AdMixture model, or BiTAM, to facilitate topic-based word alignment in SMT	Hypothesis_Citation
  We propose a new statistical formalism: Bilingual Topic AdMixture model, or BiTAM, to facilitate topic-based word alignment in SMT	Aim_Citation
We propose a new statistical formalism: Bilingual Topic AdMixture model, or BiTAM, to facilitate topic-based word alignment in SMT	Hypothesis_Citation
We propose a new statistical formalism: Bilingual Topic AdMixture model, or BiTAM, to facilitate topic-based word alignment in SMT	Aim_Citation
We propose a new statistical formalism: Bilingual Topic AdMixture model, or BiTAM, to facilitate topic-based word alignment in SMT	Method_Citation
We propose a new statistical formalism: Bilingual Topic AdMixture model, or BiTAM, to facilitate topic-based word alignment in SMT	Results_Citation
  We start from IBM1 as our baseline model, while higher-order alignment models can be embedded similarly within the proposed framework	Method_Citation
  We start from IBM1 as our baseline model, while higher-order alignment models can be embedded similarly within the proposed framework	Results_Citation
  Because of this coupling of sentence-pairs (via topic sharing across sentence-pairs according to a common topic-weight vector), BiTAM is likely to improve the coherency of translations by treating the document as a whole entity  Notably, BiTAM allows to test alignments in two directions: English-to Chinese (EC) and Chinese-to-English (CE)	Method_Citation
  Because of this coupling of sentence-pairs (via topic sharing across sentence-pairs according to a common topic-weight vector), BiTAM is likely to improve the coherency of translations by treating the document as a whole entity  Notably, BiTAM allows to test alignments in two directions: English-to Chinese (EC) and Chinese-to-English (CE)	Results_Citation
  As shown in Table 4, the baseline IBM1 gives its best performance of 36	Method_Citation
  As shown in Table 4, the baseline IBM1 gives its best performance of 36	Results_Citation
27% in the CE direc tion; the UDA alignments from BiTAM1∼3 give 40	Method_Citation
27% in the CE direc tion; the UDA alignments from BiTAM1∼3 give 40	Results_Citation
13%, 40	Method_Citation
13%, 40	Results_Citation
26%, and 40	Method_Citation
26%, and 40	Results_Citation
47%, respectively, which are significantly better than IBM1	Method_Citation
47%, respectively, which are significantly better than IBM1	Results_Citation
To reduce the data sparsity problem, we introduce two remedies in our models	Method_Citation
  Second: interpolation smoothing	Method_Citation
  Empirically, we can employ a linear interpolation with IBM1 to avoid overfitting:	Method_Citation
It takes as input a CCG derivation of a natural language expression, and produces formally interpretable semantic representations: either in the form of DRSs, or as formulas of first-order logic	Method_Citation
The semantic representations produced by Boxer, known as Discourse Representation Structures (DRSs), incorporate a neoDavidsonian representations for events, using the VerbNet inventory of thematic roles	Method_Citation
  The numerical and date expressions got correct representations	Method_Citation
Because the syntax-semantics is clearly defined, the choice of logical form can be independent of the categorial framework underlying it	Method_Citation
Because the syntax-semantics is clearly defined, the choice of logical form can be independent of the categorial framework underlying it	Method_Citation
Because the syntax-semantics is clearly defined, the choice of logical form can be independent of the categorial framework underlying it	Method_Citation
  Based on Discourse Representation Theory (Kamp and Reyle, 1993), Boxer is able to construct Discourse Representation Structures (DRSs for short, informally called “boxes” because of the way they are graphically displayed) for English sentences and texts	Method_Citation
Based on Discourse Representation Theory (Kamp and Reyle, 1993), Boxer is able to construct Discourse Representation Structures (DRSs for short, informally called “boxes” because of the way they are graphically displayed) for English sentences and texts	Method_Citation
  It is distributed with the C&amp;C tools for natural language processing (Curran et al	Method_Citation
, 2007), which are hosted on this site: http://svn	Method_Citation
ask	Method_Citation
it	Method_Citation
usyd	Method_Citation
edu	Method_Citation
au/trac/candc/wiki/boxer	Method_Citation
Because the syntax-semantics is clearly defined, the choice of logical form can be independent of the categorial framework underlying it	Method_Citation
Because the syntax-semantics is clearly defined, the choice of logical form can be independent of the categorial framework underlying it	Implication_Citation
  We choose DRT because it has established itself as a well- documented formal theory of meaning, covering a number of semantic phenomena ranging from pronouns, abstract anaphora, presupposition, tense and aspect, propositional attitudes, to plurals (Kamp and Reyle, 1993; Asher, 1993; Van der Sandt, 1992)	Method_Citation
  We choose DRT because it has established itself as a well- documented formal theory of meaning, covering a number of semantic phenomena ranging from pronouns, abstract anaphora, presupposition, tense and aspect, propositional attitudes, to plurals (Kamp and Reyle, 1993; Asher, 1993; Van der Sandt, 1992)	Implication_Citation
Boxer is an open-domain tool for computing and reasoning with semantic representations	Implication_Citation
It takes as input a CCG derivation of a natural language expression, and produces formally interpretable semantic representations: either in the form of DRSs, or as formulas of first-order logic	Method_Citation
6 Joint Segmentation and Parsing	Method_Citation
6 Joint Segmentation and Parsing	Method_Citation
But gold segmentation is not available in application settings, so a segmenter and parser are arranged in a pipeline	Results_Citation
6 Joint Segmentation and Parsing	Method_Citation
Finally, we show that in application settings, the absence of gold segmentation lowers parsing performance by 2â€“5% F1	Results_Citation
Finally, we provide a realistic eval uation in which segmentation is performed both in a pipeline and jointly with parsing (Â§6)	Method_Citation
Finally, we provide a realistic eval uation in which segmentation is performed both in a pipeline and jointly with parsing (§6)	Results_Citation
  Parent Head Modif er Dir # gold F1 Label # gold F1 NP NP TAG R 946 0	Results_Citation
54 ADJP 1216 59	Results_Citation
45 S S S R 708 0	Results_Citation
57 SBAR 2918 69	Results_Citation
81 NP NP ADJ P R 803 0	Results_Citation
64 FRAG 254 72	Results_Citation
87 NP NP N P R 2907 0	Results_Citation
66 VP 5507 78	Results_Citation
83 NP NP SBA R R 1035 0	Results_Citation
67 S 6579 78	Results_Citation
91 NP NP P P R 2713 0	Results_Citation
67 PP 7516 80	Results_Citation
93 VP TAG P P R 3230 0	Results_Citation
80 NP 34025 84	Results_Citation
95 NP NP TAG L 805 0	Results_Citation
85 ADVP 1093 90	Results_Citation
64 VP TAG SBA R R 772 0	Results_Citation
86 WHN P 787 96	Results_Citation
00 S VP N P L 961 0	Results_Citation
87 (a) Major phrasal categories (b) Major POS categories (c) Ten lowest scoring (Collins, 2003)-style dependencies occurring more than 700 times Table 8: Per category performance of the Berkeley parser on sentence lengths ≤ 70 (dev set, gold segmentation)	Results_Citation
