approach similar spirit iterative computational approaches Hidden Markov Models (Kupiec, 1989	Augmenting Hidden Markov Model Phrase-Dependent Word Tagging	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	word position represented random variable Wi, ranges vocabulary {w~ ...wv} (v number words vocabulary).	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	State-dependent probabilities form P(Wi = Wa ] Ci = cz) represent probability word Wa seen, given category c~.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	"instance, word ""dog"" seen states noun verb, nonzero probability states."	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	word sequence considered generated underlying sequence categories.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	possible category sequences given word sequence generated, one maximizes probability words used.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Viterbi algorithm (Viterbi, 1967) find category sequence.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	systems previously mentioned require pre-tagged training corpus order collect word counts perform back-propagation.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Brown Corpus (Francis Kucera, 1982) notable example corpus, used many systems cited above.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	"alternative approach taken Jelinek, (Jelinek, 1985) view training problem terms ""hidden"" Markov model: is, words training text available, corresponding categories known."	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	situation, Baum-Welch algorithm (Baum, 1972) used estimate model parameters.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	great advantage eliminating pre-tagged corpus.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	minimizes resources required, facilitates experimentation different word categories, easily adapted use languages.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	work described also makes use hidden Markov model.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	One aim work investigate quality performance models minimal parameter descriptions.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	regard, word equivalence classes used (Kupiec, 1989).	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	assumed distribution use word depends set categories assume, words partitioned accordingly.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	"Thus words ""play"" ""touch"" considered behave identically, members class noun-or-verb, ""clay"" ""zinc""are members class noun."	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	partitioning drastically reduces number parameters required model, aids reliable estimation using moderate amounts training data.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Equivalence classes {Eqvl ...Eqvm} replace words {wl...Wv} (m << v) P(Eqvi Ci) replace parameters P(Wi Ci).	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	21 category model reported Kupiec (1989) 129 equivalence classes required cover 30,000 word dictionary.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	fact, number equivalence classes essentially independent size dictionary, enabling new words added without modification model.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Obviously, trade-off involved.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	"example, ""dog"" likely noun verb ""see"" likely verb noun."	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	However members equivalence class noun-or-verb, considered behave identically.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	local word context (embodied transition probabilities) must aid disambiguation word.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	practice, word context provides significant constraint, trade-off appears remarkably favorable one.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Basic Model development model guided evaluation simple basic model (much development model prompted analysis errors hehaviour).	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	basic model contained states representing following categories: Determiner Noun Singular Including mass nouns Noun Plural Proper Noun Pronoun Adverb Conjunction Coordinating subordinating Preposition Adjective Including comparative superlative Verb Uninflected Verb 3rd Pers.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Sing.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Auxiliary Am, is, was, has, have, should, must, can, might, etc. Present Participle Including gerund Past Participle Including past tense Question Word When, what, why, etc. Unknown Words whose stems could found dictionary.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Lisp Used tag common symbols Lisp programming language (see below:) To-inf.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	To acting infinitive marker Sentence Boundary states arranged first-order, fully connected network, state transition every state, allowing possible sequences categories.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	training corpus collection electronic mail messages concerning design Common-Lisp programming language -a somewhat less ideal representation English.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Many Lisp-specific words vocabulary, thus tagged unknown, however lisp category nevertheless created frequently occurring Lisp symbols attempt reduce bias estimation.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	"interesting note model performs well, despite ""noisy"" training data."	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	training sentence-based, model trained using 6,000 sentences corpus.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Eight iterations Baum-Welch algorithm used.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	implementation hidden Markov model based Rabiner, Levinson Sondhi (1983).	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	exploiting fact matrix probabilities P(Eqvi Ci) sparse, considerable improvement gained basic training algorithm iterations made states.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	initial values model parameters calculated word occurrence probabilities, words initially assumed function equally probably possible categories.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Superlative comparative adjectives collapsed single adjective category, economize overall number categories.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	(If desired, tagging finer category replaced).	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	basic model punctuation except sentence boundaries ignored.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	interesting observation worth noting regard words act auxiliary main verbs.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	"Modal auxiliaries consistently tagged auxiliary whereas tagging auxiliaries (e.g. ""is .... have"" etc.) variable."	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	indicates modal auxiliaries recognized natural class via pattern usage.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Extending Basic Model basic model used benchmark successive improvements.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	first addition correct treatment non-words text.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	includes hyphenation, punctuation, numbers abbreviations.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	New categories added number, abbreviation, comma.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	punctuation collapsed single new punctuation category.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Refinement Basic Categories verb states basic model found coarse.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	example, many noun/verb ambiguities front past participles incorrectly tagged verbs.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	replacement auxiliary category following categories greatly improved this: Category Name Words included Category Have* has, have, had, be* is, am, are, was, do* do, does, modal Modal auxiliaries Unique Equivalence Classes Common Words Common words occur often enough estimated reliably.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	ranked list words corpus frequent 100 words account approximately 50% total tokens corpus, thus data available estimate reliably.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	frequent 100 words corpus assigned individually model, thereby enabling different distributions categories.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	leaves 50% corpus training equivalence classes.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	"Editing Transition Structure common error basic model assignment word ""to"" to-infcategory (""to"" acting infinitive marker) instead preposition noun phrases."	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	"surprising, ""to"" member to-inf category, P(Wi = ""to"" [ Ci = to-in]) = 1.0."	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	"contrast, P(Wi = ""to"" Ci = preposition) = 0.086, many words share preposition state."	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Unless transition probabilities highly constraining, higher probability paths tend go to-infstate.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	situation may addressed several ways, simplest initially assign zero transition probabilities to-infstate states verbs adverb state.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	"ADJECTIVE DETERMINER states NOUN Basic Network ""Transitions  states states Basic Network Basic Network except NOUN ADJECTIVE AUGMENTED NETWORK BASIC NETWORK FULLY-CONNECTED NETWORK CONTAINING STATES EXCEPT DETERMINER Figure 1: Extending Basic Model Augmenting Model Use Networks basic model consists first-order fully connected network."	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	lexical context available modeling word's category solely category preceding word (expressed via transition probabilities P(Ci [ Ci1).	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	limited context adequately model constraint present local word context.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	straightforward method extending context use second-order conditioning takes account previous two word categories.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Transition probabilities form P(Ci [ Ci1, Ci2).	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	n category model requires n 3 transition probabilities.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Increasing order conditioning requires exponentially parameters.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	practice, models limited second-order, smoothing methods normally required deal problem estimation limited data.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	conditioning described uniform- possible two-category contexts modeled.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Many neither contribute performance model, occur frequently enough estimated properly: e.g. P(Ci = determiner [ el1 -~ determiner, Ci2 = determiner).	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	alternative uniformly increasing order conditioning extend selectively.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Mixed higher- order context modeled introducing explicit state sequences.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	arrangement basic first-order network remains, permitting possible category sequences, modeling first-order dependency.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	basic network augmented extra state sequences model certain category sequences detail.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	design augmented network based linguistic considerations also upon analysis tagging errors made basic network.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	example, may consider systematic error made basic model.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	concerns disambiguation equivalence class adjective-or-noun following determiner.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	"error exemplified sentence fragment ""The period of..."", ""period"" tagged adjective."	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	model context necessary correct error, two extra states used, shown Figure 1.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	augmented network uniquely models second-order dependencies type determiner -noun - X, determiner -adjective -X (X ranges {cl...cn}).	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Training hidden Markov model topology corrected nine instances error test data.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	important point note improving model detail manner forcibly correct error.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	actual patterns category usage must distinct language.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	95 complete description augmented model necessary mention tying model states (Jelinek Mercer, 1980).	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Whenever transition made state, state-dependent probability distribution P(Eqvi Ci) used obtain probability observed equivalence class.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	state generally used several places (E.g. Figure 1.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	two noun states, two adjective states: one augmented network, basic network).	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	distributions P(Eqvi Ci) considered every instance state.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	estimates pooled reassigned identically iteration Baum-Welch algorithm.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Modeling Dependencies across Phrases Linguistic considerations used correct errors made model.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	section two illustrations given, concerning simple subject/verb agreement across intermediate prepositional phrase.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	exemplified following sentence fragments: 1.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Temperatures upper mantle range apparently from.....	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	2.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	The velocity seismic waves rises to....	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	"basic model tagged sentences correctly, except for- ""range"" ""rises"" tagged noun plural-noun respectively 1."	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	basic network cannot model dependency number verb subject, precedes prepositional phrase.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	model dependency across phrase, networks shown Figure 2 used.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	seen simple forms prepositional phrase modeled networks; single noun may optionally preceded single adjective and/or determiner.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	final transitions networks serve discriminate correct incorrect category assignment given selected preceding context.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	previous section, corrections programmed model.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	context supplied aid training procedure, latter responsible deciding alternative likely, based training data.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	(Approximately 19,000 sentences used train networks used example).	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Discussion Results Figure 2, two copies prepositional phrase trained separate contexts (preceding singu- lax/plural nouns).	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	disadvantage cannot share training data.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	problem could resolved tying corresponding transitions together.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Alternatively, investigation trainable grammar (Baker, 1979; Fujisaki et al., 1989) may fruitful way develop model terms grammatical components.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	model containing refinements described, tested using magazine article containing 146 sentences (3,822 words).	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	30,000 word dictionary used, supplemented inflectional analysis words found directly dictionary.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	document, 142 words tagged unknown (their possible categories known).	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	total 1,526 words ambiguous categories (i.e. 40% document).	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	Critical examination tagging provided augmented model showed 168 word tagging errors, whereas basic model gave 215 erroneous word tags.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	former represents 95.6% correct word tagging text whole (ignoring unknown words), 89% ambiguous words.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	performance tagging program depends choice number categories used, correct tag assignment words always obvious.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	cases choice tag unclear (as often occurs idioms), tag ruled incorrect.	0
"report Section 2 experiments assignment part speech words text.</S><S sid =""41"" ssid = ""41"">The effectiveness models well known (DeRose 1988; Church 1988; Kupiec 1989; Jelinek 1985)"	"example, 9 errors 3 instances ""... well ..."" arise text."	0
