Nine combination methods originally suggested Van Halteren et al.	Improving Data Driven Wordclass Tagging System Combination	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	data use experiment consists tagged LOB corpus (Johansson 1986).	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	corpus comprises one million words, divided 500 samples 2000 words 15 text types.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	tagging, manually checked corrected, generally accepted quite accurate.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	use slight adaptation tagset.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	"changes mainly cosmetic, e.g. non-alphabetic characters ""$"" tag names replaced."	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	"However, also retokenization: genitive markers split negative marker ""n't"" reattached."	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	example sentence tagged resulting tagset is: ATI singular plural article Lord NPT singular titular noun Major NPT singular titular noun extended VBD past tense verb singular article invitation NN singular common noun preposition ABN pre-quantifier ATI singular plural article parliamentary JJ adjective candidates NNS plural common noun SPER period tagset consists 170 different tags (including ditto tags 3) average ambiguity 2.69 tags per wordform.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	difficulty tagging task judged two baseline measurements Table 2 below, representing completely random choice potential tags token (Random) selection lexically likely tag (LexProb).	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	experiment, divide corpus three parts.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	"first part, called Train, consists 80% data (931062 tokens), constructed 3Ditto tags used components multi- token units, e.g. ""as well as"" taken coordination conjunction, tagged ""as_CC1 well_CC2 as_CC3"", using three related different ditto tags."	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	taking first eight utterances every ten.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	part used train individual tag- gers.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	second part, Tune, consists 10% data (every ninth utterance, 114479 tokens) used select best tagger parameters applicable develop combination methods.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	third final part, Test, consists remaining 10% (.115101 tokens) used final performance measurements tuggers.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	Tune Test contain around 2.5% new tokens (wrt Train) 0.2% known tokens new tags.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	data Train (for individual tuggers) Tune (for combination tuggers) information used tagger construction: components tuggers (lexicon, context statistics, etc.) entirely data driven manual adjustments done.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	data Test never inspected detail used benchmark tagging quality measurement.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	order see whether combination component tuggers likely lead improvements tagging quality, first examine results individual taggers applied Tune.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	far know also one first rigorous measurements relative quality different tagger generators, using single tagset dataset identical circumstances.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	quality individual tuggers (cf.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	Table 2 below) certainly still leaves room improvement, although tagger E surprises us accuracy well results reported far makes us less confident gain accomplished combination.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	However, room improvement enough.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	explained above, combination lead improvement, component taggers must differ errors make.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	indeed case seen Table 1.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	shows 99.22% Tune, least one tagger selects correct tag.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	However, unlikely able identify 4This implies impossible note errors counted tagger fact errors benchmark tagging.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	accept measuring quality relation specific tagging rather linguistic truth (if exists) hope tagged LOB corpus lives reputation.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	Taggers Correct 92.49 Majority Correct (31,211) 4.34 Correct Present, Majority 1.37 (22,1111) Minority Correct (13,121) 1.01 Taggers Wrong 0.78 Table 1: Tagger agreement Tune.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	patterns brackets give distribution correct/incorrect tags systems.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	tag case.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	rather aim optimal selection cases correct tag outvoted, would ideally lead correct tagging 98.21% words (in Tune).	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	Simple Voting many ways results component taggers combined, selecting single tag set proposed taggers.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	following sections examine number them.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	accuracy measurements listed Table 2.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	5 straightforward selection method n-way vote.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	tagger allowed vote tag choice tag highest number votes selected.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	6 question large vote allow tagger.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	democratic option give tagger one vote (Majority).	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	However, appears useful give weight taggers proved quality.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	general quality, e.g. tagger votes overall precision (TotPrecision), quality relation current situation, e.g. tagger votes precision suggested tag (Tag- Precision).	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	information tagger's quality derived inspection results Tune.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	5For tag X, precision measures percentage tokens tagged X tagger also tagged X benchmark recall measures percentage tokens tagged X benchmark also tagged X tagger.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	abstracting away individual tags, precision recall equal measure many tokens tagged correctly; case also use generic term accuracy.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	6In experiment, random selection among winning tags made whenever tie.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	Table 2: Accuracy individual taggers combination methods.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	even information well taggers perform.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	know whether believe propose (precision) also know often fail recognize correct tag (recall).	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	information used forcing tagger also add vote tags suggested opposition, amount equal 1 minus recall opposing tag (Precision-Recall).	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	turns out~ voting systems outperform best single tagger, E. 7 Also, best voting system one specific information used, Precision-Recall.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	However, specific information always superior, TotPrecision scores higher TagPrecision.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	might explained fact recall information missing (for overall performance matter, since recall equal precision).	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	7Even worst combinator, Majority, significantly better E: using McNemar's chi-square, p--0.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	Pairwise Voting far, used information performance individual taggers.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	next step examine pairs.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	investigate situations one tagger suggests T1 T2 estimate probability situation tag actually Tx.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	combining taggers, every tagger pair taken turn allowed vote (with probability described above) possible tag, i.e. ones suggested component taggers.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	tag pair T1T2 never observed Tune, fall back information individual taggers, viz.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	probability tag Tx given tagger suggested tag Ti.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	Note method (and next section) tag suggested minority (or even none) taggers still chance win.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	principle, could remove restriction gain 22 1111 cases.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	practice, chance beat majority slight indeed get hopes high happen often.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	used Test, pairwise voting strategy (TagPair) clearly outperforms voting strategies, 8 yet approach level tying majority votes handled correctly (98.31%).	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	Stacked classifiers measurements far appears use detailed information leads better accuracy improvement.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	ought therefore advantageous step away underlying mechanism voting model situations observed Tune closely.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	practice feeding outputs number classifiers features next learner sit significantly better runner-up (Precision-Recall) p=0.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	usually called stacking (Wolpert 1992).	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	second stage provided first level outputs, additional information, e.g. original input pattern.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	first choice use Memory- Based second level learner.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	basic version (Tags), case consists tags suggested component taggers correct tag.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	advanced versions also add information word question (Tags+Word) tags suggested taggers previous next position (Tags+Context).	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	first two similarity metric used tagging straightforward overlap count; third need use Information Gain weighting (Daelemans ct al. 1997).	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	Surprisingly, none Memory-Based based methods reaches quality TagPair.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	9 explanation found examine differences within Memory- Based general strategy: feature information stored, higher accuracy Tune, lower accuracy Test.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	likely overtraining effect: Tune probably small collect case bases leverage stacking effect convincingly, especially since 7.51% second stage material shows disagreement featured tags.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	examine overtraining effects specific particular second level classifier, also used C5.0 system, commercial version well-known program C4.5 (Quinlan 1993) induction decision trees, training material.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	1° C5.0 prunes decision tree, overfitting training material (Tune) less Memory-Based learning, results Test also worse.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	conjecture pruning beneficial interesting cases rare.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	realise benefits stacking, either data needed second stage classifier better suited type problem.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	9Tags (Memory-Based) scores significantly worse TagPair (p=0.0274) significantly better Precision-Recall (p=0.2766).	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	1°Tags+Word could handled C5.0 due huge number feature values.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	Test Increase vs % Reduc- Component tion Error Average Rate Best Component 96.08 - R 96.46 96.95 MR 97.03 96.70+0.33 2.6 (M) RT 97.11 96.27+0.84 18.4 (R) MT 97.26 96.52+0.74 lO.2 (M) E 97.43 MRT 97.52 96.50+1.02 18.7 (M) 97.56 97.19+0.37 5.1 (E) ER 97.58 96.95+0.63 5.8 (E) ET 97.60 96.76+0.84 6.6 (E) MER 97.75 96.95+0.80 12.5 (E) ERT 97.79 96.66+1.13 14.0 (E) MET 97.86 96.82+1.04 16.7 (E) MERT 97.92 96.73+1.19 19.1 (E) Table 3: Correctness scores Test Pairwise Voting tagger combinations 7 value combination.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	relation accuracy combinations (using TagPair) individual taggers shown Table 3.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	important observation every combination (significantly) outperforms combination strict subset components.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	Also note improvement yielded best combination.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	pairwise voting system, using four individual taggers, scores 97.92% correct Test, 19.1% reduction error rate best individual system, viz.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	Maximum Entropy tagger (97.43%).	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	major factor quality combination results obviously quality best component: combinations E score higher without E (although M, R together able beat E alone11).	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	that, decisive factor appears difference language model: generally better combiner R, 12 even though lowest accuracy operating alone.	0
alternative method estimating parame­ters Akis approximate performance kth classi.er (a performance-based combiner) (van Halteren et al., 1998; Sang et al., 2000) Ak(xd)=P(Ck_is_correctlxd)(4) therefore giving weight classi.ers smaller classi.cation error (the method re­ferred PB).	possible criticism proposed combi11By margin edge significance: p=0.0608.	0
